family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
quadruped,quadruped_d7_t3,33,32,2.0,17024,0,gazebo,262415,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,0,mjcf,67497,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,0,dot,18014,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,0,mermaid,24997,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,1,compile,1004945,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,1,urdf,166484,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,1,sdf,132741,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,1,gazebo,238671,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,1,mjcf,65113,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,1,dot,17493,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,1,mermaid,24065,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,2,compile,994656,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,2,urdf,161104,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,2,sdf,125166,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,2,gazebo,243258,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,2,mjcf,64812,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,2,dot,17513,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,2,mermaid,23624,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,3,compile,1023009,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,3,urdf,157827,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,3,sdf,125407,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,3,gazebo,238269,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,3,mjcf,65754,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,3,dot,17443,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,3,mermaid,23695,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,4,compile,1028279,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,4,urdf,162296,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,4,sdf,124866,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,4,gazebo,235614,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,4,mjcf,65293,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,4,dot,17613,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,4,mermaid,23605,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,5,compile,1012369,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,5,urdf,161996,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,5,sdf,130566,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,5,gazebo,235294,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,5,mjcf,65354,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,5,dot,17613,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,5,mermaid,23775,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,6,compile,1015666,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,6,urdf,158439,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,6,sdf,125666,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,6,gazebo,243580,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,6,mjcf,64381,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,6,dot,17743,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,6,mermaid,23605,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,7,compile,1021496,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,7,urdf,157947,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,7,sdf,125497,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,7,gazebo,235394,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,7,mjcf,64010,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,7,dot,17483,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,7,mermaid,23565,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,8,compile,1014884,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,8,urdf,163999,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,8,sdf,126138,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,8,gazebo,237348,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,8,mjcf,64702,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,8,dot,17533,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,8,mermaid,23895,3388
quadruped,quadruped_d7_t3,33,32,2.0,17024,9,compile,1011928,0
quadruped,quadruped_d7_t3,33,32,2.0,17024,9,urdf,160743,22359
quadruped,quadruped_d7_t3,33,32,2.0,17024,9,sdf,131077,30501
quadruped,quadruped_d7_t3,33,32,2.0,17024,9,gazebo,245954,31982
quadruped,quadruped_d7_t3,33,32,2.0,17024,9,mjcf,64031,11232
quadruped,quadruped_d7_t3,33,32,2.0,17024,9,dot,17513,3485
quadruped,quadruped_d7_t3,33,32,2.0,17024,9,mermaid,23524,3388
