family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_50,50,49,2.0,24691,7,gazebo,309063,48648
chain,chain_50,50,49,2.0,24691,7,mjcf,104527,26058
chain,chain_50,50,49,2.0,24691,7,dot,20349,4056
chain,chain_50,50,49,2.0,24691,7,mermaid,31128,3857
chain,chain_50,50,49,2.0,24691,8,compile,1343894,0
chain,chain_50,50,49,2.0,24691,8,urdf,220035,33630
chain,chain_50,50,49,2.0,24691,8,sdf,219384,48552
chain,chain_50,50,49,2.0,24691,8,gazebo,320885,48648
chain,chain_50,50,49,2.0,24691,8,mjcf,96221,26058
chain,chain_50,50,49,2.0,24691,8,dot,20729,4056
chain,chain_50,50,49,2.0,24691,8,mermaid,31319,3857
chain,chain_50,50,49,2.0,24691,9,compile,1363311,0
chain,chain_50,50,49,2.0,24691,9,urdf,212050,33630
chain,chain_50,50,49,2.0,24691,9,sdf,165452,48552
chain,chain_50,50,49,2.0,24691,9,gazebo,306378,48648
chain,chain_50,50,49,2.0,24691,9,mjcf,98285,26058
chain,chain_50,50,49,2.0,24691,9,dot,19186,4056
chain,chain_50,50,49,2.0,24691,9,mermaid,31559,3857
chain,chain_100,100,99,2.0,49416,0,compile,2408272,0
chain,chain_100,100,99,2.0,49416,0,urdf,398352,67440
chain,chain_100,100,99,2.0,49416,0,sdf,319603,97448
chain,chain_100,100,99,2.0,49416,0,gazebo,571708,96252
chain,chain_100,100,99,2.0,49416,0,mjcf,213392,77154
chain,chain_100,100,99,2.0,49416,0,dot,37120,8057
chain,chain_100,100,99,2.0,49416,0,mermaid,61777,7558
chain,chain_100,100,99,2.0,49416,1,compile,2455772,0
chain,chain_100,100,99,2.0,49416,1,urdf,396258,67440
chain,chain_100,100,99,2.0,49416,1,sdf,317589,97448
chain,chain_100,100,99,2.0,49416,1,gazebo,553023,96252
chain,chain_100,100,99,2.0,49416,1,mjcf,202061,77154
chain,chain_100,100,99,2.0,49416,1,dot,38242,8057
chain,chain_100,100,99,2.0,49416,1,mermaid,62027,7558
chain,chain_100,100,99,2.0,49416,2,compile,2425906,0
chain,chain_100,100,99,2.0,49416,2,urdf,398221,67440
chain,chain_100,100,99,2.0,49416,2,sdf,323470,97448
chain,chain_100,100,99,2.0,49416,2,gazebo,554576,96252
chain,chain_100,100,99,2.0,49416,2,mjcf,202091,77154
chain,chain_100,100,99,2.0,49416,2,dot,36549,8057
chain,chain_100,100,99,2.0,49416,2,mermaid,61796,7558
chain,chain_100,100,99,2.0,49416,3,compile,2438469,0
chain,chain_100,100,99,2.0,49416,3,urdf,400916,67440
chain,chain_100,100,99,2.0,49416,3,sdf,322157,97448
chain,chain_100,100,99,2.0,49416,3,gazebo,548354,96252
chain,chain_100,100,99,2.0,49416,3,mjcf,194997,77154
chain,chain_100,100,99,2.0,49416,3,dot,36208,8057
chain,chain_100,100,99,2.0,49416,3,mermaid,61436,7558
chain,chain_100,100,99,2.0,49416,4,compile,2429482,0
chain,chain_100,100,99,2.0,49416,4,urdf,399854,67440
chain,chain_100,100,99,2.0,49416,4,sdf,317879,97448
chain,chain_100,100,99,2.0,49416,4,gazebo,552853,96252
chain,chain_100,100,99,2.0,49416,4,mjcf,195809,77154
