t,q_0,q_1,q_2,q_3,qd_0,qd_1,qd_2,qd_3,sp_0,sp_1,sp_2,sp_3,tau_0,tau_1,tau_2,tau_3
4.443999999999999950e+00,3.737894694240406768e-01,8.602611969702786965e-01,-1.048434300602453795e-01,-1.116390391906280533e+00,-3.530560634905692829e-01,-1.568985252986540568e-01,2.939203778591483740e-01,3.649331417566331615e-01,3.202568348881597582e-01,7.868703787273679806e-01,-7.158466820056628988e-02,-1.060370390048765099e+00,3.202568348881597582e-01,7.868703787273679806e-01,-7.158466820056628988e-02,-1.060370390048765099e+00
4.445999999999999730e+00,3.730817153642095874e-01,8.599448309031342275e-01,-1.042496257921999014e-01,-1.115643590816261632e+00,-3.538770299155563070e-01,-1.581830335722483882e-01,2.969021340227422368e-01,3.734005450094531886e-01,3.195096726208594418e-01,7.865206496356397237e-01,-7.098891811682832287e-02,-1.059357440171015519e+00,3.202568348881597582e-01,7.868703787273679806e-01,-7.158466820056628988e-02,-1.060370390048765099e+00
4.448000000000000398e+00,3.723745275840935065e-01,8.596299439051152680e-01,-1.036615681762181329e-01,-1.114906538126003932e+00,-3.535938900580277711e-01,-1.574434990094704945e-01,2.940288079908814911e-01,3.685263451288901537e-01,3.187620502596854588e-01,7.861704171707222244e-01,-7.039309704417762159e-02,-1.058341057976086352e+00,3.187620502596854588e-01,7.861704171707222244e-01,-7.039309704417762159e-02,-1.058341057976086352e+00
4.450000000000000178e+00,3.716656980535680277e-01,8.593124861182296348e-01,-1.030675440095936701e-01,-1.114152464713128454e+00,-3.544147652627407385e-01,-1.587288934428087162e-01,2.970120833122282811e-01,3.770367064377265764e-01,3.180139688812145260e-01,7.858196815567648486e-01,-6.979720557843575868e-02,-1.057321246757055855e+00,3.187620502596854588e-01,7.861704171707222244e-01,-7.039309704417762159e-02,-1.058341057976086352e+00
4.451999999999999957e+00,3.709574387030887266e-01,8.589965099049762243e-01,-1.024792718764959698e-01,-1.113408235168397376e+00,-3.541296752396599357e-01,-1.579881066266967393e-01,2.941360665488491621e-01,3.721147723655671147e-01,3.172654295626832766e-01,7.854684430182380384e-01,-6.920124431549465327e-02,-1.056298009818110284e+00,3.172654295626832766e-01,7.854684430182380384e-01,-6.920124431549465327e-02,-1.056298009818110284e+00
4.453999999999999737e+00,3.702475377888798103e-01,8.586779611410102486e-01,-1.018850301819495818e-01,-1.112646899205371742e+00,-3.549504571044463930e-01,-1.592743819829633700e-01,2.971208472731973194e-01,3.806679815127618216e-01,3.165164333819883158e-01,7.851167017799345338e-01,-6.860521385131447547e-02,-1.055271350474537462e+00,3.172654295626832766e-01,7.854684430182380384e-01,-6.920124431549465327e-02,-1.056298009818110284e+00
4.456000000000000405e+00,3.695382109570339857e-01,8.583608964473178338e-01,-1.012965458757258547e-01,-1.111895502451450746e+00,-3.546634159229016259e-01,-1.585323468462131458e-01,2.942421531118653011e-01,3.756983769605352075e-01,3.157669814176837231e-01,7.847644580669684844e-01,-6.800911478192615822e-02,-1.054241272052711009e+00,3.157669814176837231e-01,7.847644580669684844e-01,-6.800911478192615822e-02,-1.054241272052711009e+00
4.458000000000000185e+00,3.688272427523536789e-01,8.580412574515560165e-01,-1.007020890247943695e-01,-1.111126913805103866e+00,-3.554841023401477118e-01,-1.598194978808967492e-01,2.972284254657444613e-01,3.842943231734104459e-01,3.150170747489807188e-01,7.844117121047764485e-01,-6.741294770342926013e-02,-1.053207777890086572e+00,3.157669814176837231e-01,7.847644580669684844e-01,-6.800911478192615822e-02,-1.054241272052711009e+00
4.459999999999999964e+00,3.681168525343396780e-01,8.577231050148275138e-01,-1.001133948902679094e-01,-1.110368359580163444e+00,-3.551951090069933037e-01,-1.590762183642544514e-01,2.943470672632333973e-01,3.792771124701881380e-01,3.142667144557445558e-01,7.840584641191151727e-01,-6.681671321198974500e-02,-1.052170871335182500e+00,3.142667144557445558e-01,7.840584641191151727e-01,-6.681671321198974500e-02,-1.052170871335182500e+00
4.461999999999999744e+00,3.674048211385774199e-01,8.574023765351771464e-01,-9.951872525535872260e-02,-1.109592528211318596e+00,-3.560156978811369610e-01,-1.603642398251977907e-01,2.973348174545908940e-01,3.879156844224440071e-01,3.135159016184937975e-01,7.837047143360637014e-01,-6.622041190384311826e-02,-1.051130555747576523e+00,3.142667144557445558e-01,7.840584641191151727e-01,-6.681671321198974500e-02,-1.052170871335182500e+00
4.464000000000000412e+00,3.666933716357714257e-01,8.570831370954223871e-01,-9.892982363817724722e-02,-1.108826826346290595e+00,-3.557247514029957536e-01,-1.596197198774069459e-01,2.944508085907345252e-01,3.828509325139994313e-01,3.127646373183983752e-01,7.833504629820217113e-01,-6.562404437528956969e-02,-1.050086834497888200e+00,3.127646373183983752e-01,7.833504629820217113e-01,-6.562404437528956969e-02,-1.050086834497888200e+00
4.466000000000000192e+00,3.659802811544703438e-01,8.567613198824126641e-01,-9.833494359255903761e-02,-1.108043762309636193e+00,-3.565452406505438820e-01,-1.609086065048687675e-01,2.974400228091030329e-01,3.915320183271924770e-01,3.120129226372798104e-01,7.829957102837101779e-01,-6.502761122269710981e-02,-1.049039710967775818e+00,3.127646373183983752e-01,7.833504629820217113e-01,-6.562404437528956969e-02,-1.050086834497888200e+00
4.467999999999999972e+00,3.652677764744027278e-01,8.564409941822473948e-01,-9.774583683918575128e-02,-1.107270922728085916e+00,-3.562523400338127311e-01,-1.601628500826164092e-01,2.945533766866462178e-01,3.864197907751645844e-01,3.112607586576065510e-01,7.826404564681709308e-01,-6.443111304249939109e-02,-1.047989188549917072e+00,3.112607586576065510e-01,7.826404564681709308e-01,-6.443111304249939109e-02,-1.047989188549917072e+00
4.469999999999999751e+00,3.645536310192360463e-01,8.561180889890287471e-01,-9.715074875697918277e-02,-1.106480636172045617e+00,-3.570727275833529557e-01,-1.614525966093208753e-01,2.975440411032817534e-01,3.951432780201305506e-01,3.105081464624946386e-01,7.822847017627662103e-01,-6.383455043119345973e-02,-1.046935270648004623e+00,3.112607586576065510e-01,7.826404564681709308e-01,-6.443111304249939109e-02,-1.047989188549917072e+00
4.472000000000000419e+00,3.638400752755676648e-01,8.557966777736744080e-01,-9.656143921468372804e-02,-1.105700668890043259e+00,-3.567778718342036748e-01,-1.607056076771830599e-01,2.946547711477296994e-01,3.899836410011731647e-01,3.097550871357051538e-01,7.819284463951791109e-01,-6.323792398534242021e-02,-1.045877960676730334e+00,3.097550871357051538e-01,7.819284463951791109e-01,-6.323792398534242021e-02,-1.045877960676730334e+00
4.474000000000000199e+00,3.631248789643148345e-01,8.554726853560176147e-01,-9.596614547085219327e-02,-1.104903170056644290e+00,-3.575981556264226091e-01,-1.619962088283788404e-01,2.976468719157703835e-01,3.987494166995070866e-01,3.090015817616439953e-01,7.815716905934129155e-01,-6.264123430157320094e-02,-1.044817262061779273e+00,3.097550871357051538e-01,7.819284463951791109e-01,-6.323792398534242021e-02,-1.045877960676730334e+00
4.475999999999999979e+00,3.624102762768132147e-01,8.551501893733001181e-01,-9.537663548770171362e-02,-1.104116085182635487e+00,-3.573013437508081869e-01,-1.612479913587666347e-01,2.947549915752379901e-01,3.935424370044300346e-01,3.082476314253585481e-01,7.812144345857914285e-01,-6.204448197657436159e-02,-1.043753178239812618e+00,3.082476314253585481e-01,7.812144345857914285e-01,-6.204448197657436159e-02,-1.043753178239812618e+00
4.477999999999999758e+00,3.616940332333362096e-01,8.548251104895955299e-01,-9.478113845804202187e-02,-1.103311384407375639e+00,-3.581215217385037008e-01,-1.625394418522791429e-01,2.977485148298451567e-01,4.023503876299219240e-01,3.074932372125371294e-01,7.808566786009585314e-01,-6.144766760709925030e-02,-1.042685712658461883e+00,3.082476314253585481e-01,7.812144345857914285e-01,-6.204448197657436159e-02,-1.043753178239812618e+00
4.480000000000000426e+00,3.609783877278519015e-01,8.545015304899448161e-01,-9.419143038289221059e-02,-1.102517192142050018e+00,-3.578227527421597998e-01,-1.617899998253839455e-01,2.948540375749031939e-01,3.970961326628292265e-01,3.067384002095068785e-01,7.804984228678778502e-01,-6.085079178996111171e-02,-1.041614868776313374e+00,3.067384002095068785e-01,7.804984228678778502e-01,-6.085079178996111171e-02,-1.041614868776313374e+00
4.482000000000000206e+00,3.602611020820714050e-01,8.541753659012014666e-01,-9.359573244402534520e-02,-1.101705299853763975e+00,-3.586428228902583948e-01,-1.630822943716763174e-01,2.978489694334300886e-01,4.059461441429707551e-01,3.059831215032337015e-01,7.801396676158331989e-01,-6.025385512203626504e-02,-1.040540650062902417e+00,3.067384002095068785e-01,7.804984228678778502e-01,-6.085079178996111171e-02,-1.041614868776313374e+00
4.483999999999999986e+00,3.595444178905140009e-01,8.538507026376506159e-01,-9.300582862651143867e-02,-1.100904010489923257e+00,-3.583420957787085692e-01,-1.623316317754151250e-01,2.949519087569552056e-01,4.006446819203782761e-01,3.052274021813184413e-01,7.797804130744279139e-01,-5.965685820026184888e-02,-1.039463059998694927e+00,3.052274021813184413e-01,7.797804130744279139e-01,-5.965685820026184888e-02,-1.039463059998694927e+00
4.485999999999999766e+00,3.588260937783854243e-01,8.535234531074953335e-01,-9.240993215587325893e-02,-1.100084937210647595e+00,-3.591620560642777016e-01,-1.636247650776406770e-01,2.979482353190899269e-01,4.095366396377994045e-01,3.044712433319967104e-01,7.794206594735849647e-01,-5.905980162163367020e-02,-1.038382102075082747e+00,3.052274021813184413e-01,7.797804130744279139e-01,-5.965685820026184888e-02,-1.039463059998694927e+00
4.488000000000000433e+00,3.581083750386997444e-01,8.531977073356801222e-01,-9.181983494640104382e-02,-1.099276561133072150e+00,-3.588593698428348411e-01,-1.628728859076004343e-01,2.950486047361093322e-01,4.041880387877666569e-01,3.037146460441369489e-01,7.790604070435463990e-01,-5.846268598320878557e-02,-1.037297779794368102e+00,3.037146460441369489e-01,7.790604070435463990e-01,-5.846268598320878557e-02,-1.037297779794368102e+00
4.490000000000000213e+00,3.573890166021895243e-01,8.528693736303567530e-01,-9.122374232223297297e-02,-1.098450317477908555e+00,-3.596792182550999639e-01,-1.641668526616620050e-01,2.980463120840365354e-01,4.131218275817612473e-01,3.029576114072396464e-01,7.786996560148740087e-01,-5.786551188210332930e-02,-1.036210096669753833e+00,3.037146460441369489e-01,7.790604070435463990e-01,-5.846268598320878557e-02,-1.037297779794368102e+00
4.491999999999999993e+00,3.566702674583318022e-01,8.525425461085146539e-01,-9.063345407196982118e-02,-1.097634865163222617e+00,-3.593745719288720109e-01,-1.634137609210442321e-01,2.951441251315743419e-01,4.077261573429924457e-01,3.022001405114342898e-01,7.783384066184484418e-01,-5.726827991549027219e-02,-1.035119056225333622e+00,3.022001405114342898e-01,7.783384066184484418e-01,-5.726827991549027219e-02,-1.035119056225333622e+00
4.493999999999999773e+00,3.559498788453933638e-01,8.522131289968833956e-01,-9.003716767330958992e-02,-1.096801461840200664e+00,-3.601943064692296192e-01,-1.647085558156468066e-01,2.981431993301178474e-01,4.167016615109896960e-01,3.014422344474787518e-01,7.779766590854692021e-01,-5.667099068060261341e-02,-1.034024661996076233e+00,3.022001405114342898e-01,7.783384066184484418e-01,-5.726827991549027219e-02,-1.035119056225333622e+00
4.496000000000000441e+00,3.552301034473070995e-01,8.518852204858530230e-01,-8.944669073417550742e-02,-1.095978943856736887e+00,-3.598876990431206790e-01,-1.639542555152121717e-01,2.952384695670389747e-01,4.112589917319383614e-01,3.006838943067574599e-01,7.776144136474545387e-01,-5.607364477472846082e-02,-1.032926917527818622e+00,3.006838943067574599e-01,7.776144136474545387e-01,-5.607364477472846082e-02,-1.032926917527818622e+00
4.498000000000000220e+00,3.545086888118567647e-01,8.515547207393892037e-01,-8.885021294084784194e-02,-1.095138391666674815e+00,-3.607073177251549079e-01,-1.652498732319258867e-01,2.982388966638355732e-01,4.202760950310033272e-01,2.999251211812806184e-01,7.772516705362417788e-01,-5.547624279521421592e-02,-1.031825826377251509e+00,3.006838943067574599e-01,7.776144136474545387e-01,-5.607364477472846082e-02,-1.032926917527818622e+00
4.500000000000000000e+00,3.537878913154490212e-01,8.512257320026093144e-01,-8.825954966550646208e-02,-1.094308818674336825e+00,-3.603987482038702450e-01,-1.644943683899386666e-01,2.953316376706921487e-01,4.147864961689635144e-01,2.991659161636811004e-01,7.768884299839863283e-01,-5.487878533946231180e-02,-1.030721392111910273e+00,2.991659161636811004e-01,7.768884299839863283e-01,-5.487878533946231180e-02,-1.030721392111910273e+00
4.501999999999999780e+00,3.530654548173423057e-01,8.508941503954028374e-01,-8.766288285811378589e-02,-1.093461128510702318e+00,-3.612182490533655255e-01,-1.657908036032527677e-01,2.983334036963373737e-01,4.238450818173015722e-01,2.984062803472140035e-01,7.765246922231623383e-01,-5.428127300492912449e-02,-1.029613618310159850e+00,2.991659161636811004e-01,7.768884299839863283e-01,-5.487878533946231180e-02,-1.030721392111910273e+00
4.504000000000000448e+00,3.523436393844595060e-01,8.505640821989119971e-01,-8.707203559996336273e-02,-1.092624511260827269e+00,-3.609077164414135064e-01,-1.650340982454236716e-01,2.954236290752096927e-01,4.183086249375064791e-01,2.976462148257542073e-01,7.761604574865615946e-01,-5.368370638912745019e-02,-1.028502508561186746e+00,2.976462148257542073e-01,7.761604574865615946e-01,-5.368370638912745019e-02,-1.028502508561186746e+00
4.506000000000000227e+00,3.516201851894667496e-01,8.502314195076663417e-01,-8.647518215987652634e-02,-1.091769694109595346e+00,-3.617270974963719410e-01,-1.663313456228054932e-01,2.984267200434204681e-01,4.274085756159905491e-01,2.968857206937970394e-01,7.757957260072947392e-01,-5.308608608962438885e-02,-1.027388066464985705e+00,2.976462148257542073e-01,7.761604574865615946e-01,-5.368370638912745019e-02,-1.028502508561186746e+00
4.508000000000000007e+00,3.508973559878705850e-01,8.499002726201018154e-01,-8.588415327304099733e-02,-1.090926043444814031e+00,-3.614146007980687525e-01,-1.655734437822359018e-01,2.955144434177616741e-01,4.218253323906792085e-01,2.961247990464533908e-01,7.754304980187898266e-01,-5.248841270403913767e-02,-1.026270295632348395e+00,2.961247990464533908e-01,7.754304980187898266e-01,-5.248841270403913767e-02,-1.026270295632348395e+00
4.509999999999999787e+00,3.501728882676531374e-01,8.495665296241334818e-01,-8.528711558238995238e-02,-1.090064110384325380e+00,-3.622338601087214394e-01,-1.668714979841852408e-01,2.985188453255239738e-01,4.309665302443484447e-01,2.953634509794502705e-01,7.750647737547925464e-01,-5.189068683004608579e-02,-1.025149199684850521e+00,2.961247990464533908e-01,7.754304980187898266e-01,-5.248841270403913767e-02,-1.026270295632348395e+00
4.512000000000000455e+00,3.494490494709967532e-01,8.492343048167309005e-01,-8.469590742170995945e-02,-1.089213437238421678e+00,-3.619193983281922544e-01,-1.661124037013092802e-01,2.956040803399990202e-01,4.253365729518417404e-01,2.946016775891284745e-01,7.746985534493665559e-01,-5.129290906536999872e-02,-1.024024782254842725e+00,2.946016775891284745e-01,7.746985534493665559e-01,-5.129290906536999872e-02,-1.024024782254842725e+00
4.514000000000000234e+00,3.487235724030827155e-01,8.488994822979680777e-01,-8.409868786337447444e-02,-1.088344399439238774e+00,-3.627385339570174394e-01,-1.674112593814233441e-01,2.986097791677451152e-01,4.345188995914546770e-01,2.938394799724421969e-01,7.743318373368928142e-01,-5.069508000778911311e-02,-1.022897046985436154e+00,2.946016775891284745e-01,7.746985534493665559e-01,-5.129290906536999872e-02,-1.024024782254842725e+00
4.516000000000000014e+00,3.479987281908862862e-01,8.485661803445602169e-01,-8.350730278439831566e-02,-1.087486714837008428e+00,-3.624221060982016351e-01,-1.666509767039535406e-01,2.956925394880763336e-01,4.288423011152172060e-01,2.930768592269554773e-01,7.739646256520694712e-01,-5.009720025513298564e-02,-1.021765997530492465e+00,2.930768592269554773e-01,7.739646256520694712e-01,-5.009720025513298564e-02,-1.021765997530492465e+00
4.517999999999999794e+00,3.472722459586464194e-01,8.482302790875422271e-01,-8.290990374199865010e-02,-1.086610583561770982e+00,-3.632411161199368688e-01,-1.679506285089802098e-01,2.986995211998307309e-01,4.380656376187658241e-01,2.923138164508421455e-01,7.735969186299123113e-01,-4.949927040528023792e-02,-1.020631637554610283e+00,2.930768592269554773e-01,7.739646256520694712e-01,-5.009720025513298564e-02,-1.021765997530492465e+00
4.520000000000000462e+00,3.465464005162732231e-01,8.478959007645585633e-01,-8.231834410097338406e-02,-1.085745898618878158e+00,-3.629227211865895808e-01,-1.671891614918473712e-01,2.957798205126337954e-01,4.323424714464650376e-01,2.915503527428833785e-01,7.732287165057534217e-01,-4.890129105616120714e-02,-1.019493970733115207e+00,2.915503527428833785e-01,7.732287165057534217e-01,-4.890129105616120714e-02,-1.019493970733115207e+00
