family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_2,2,1,2.0,987,0,urdf,25528,1194
chain,chain_2,2,1,2.0,987,0,sdf,18024,1778
chain,chain_2,2,1,2.0,987,0,gazebo,110208,3002
chain,chain_2,2,1,2.0,987,0,mjcf,10400,668
chain,chain_2,2,1,2.0,987,0,dot,2565,257
chain,chain_2,2,1,2.0,987,0,mermaid,4048,346
chain,chain_2,2,1,2.0,987,1,compile,395255,0
chain,chain_2,2,1,2.0,987,1,urdf,26330,1194
chain,chain_2,2,1,2.0,987,1,sdf,17623,1778
chain,chain_2,2,1,2.0,987,1,gazebo,102934,3002
chain,chain_2,2,1,2.0,987,1,mjcf,9708,668
chain,chain_2,2,1,2.0,987,1,dot,2194,257
chain,chain_2,2,1,2.0,987,1,mermaid,3476,346
chain,chain_2,2,1,2.0,987,2,compile,378934,0
chain,chain_2,2,1,2.0,987,2,urdf,24766,1194
chain,chain_2,2,1,2.0,987,2,sdf,17503,1778
chain,chain_2,2,1,2.0,987,2,gazebo,103906,3002
chain,chain_2,2,1,2.0,987,2,mjcf,7403,668
chain,chain_2,2,1,2.0,987,2,dot,1904,257
chain,chain_2,2,1,2.0,987,2,mermaid,3446,346
chain,chain_2,2,1,2.0,987,3,compile,387311,0
chain,chain_2,2,1,2.0,987,3,urdf,24987,1194
chain,chain_2,2,1,2.0,987,3,sdf,17363,1778
chain,chain_2,2,1,2.0,987,3,gazebo,103375,3002
chain,chain_2,2,1,2.0,987,3,mjcf,7224,668
chain,chain_2,2,1,2.0,987,3,dot,1853,257
chain,chain_2,2,1,2.0,987,3,mermaid,3316,346
chain,chain_2,2,1,2.0,987,4,compile,385447,0
chain,chain_2,2,1,2.0,987,4,urdf,37200,1194
chain,chain_2,2,1,2.0,987,4,sdf,17443,1778
chain,chain_2,2,1,2.0,987,4,gazebo,106721,3002
chain,chain_2,2,1,2.0,987,4,mjcf,7634,668
chain,chain_2,2,1,2.0,987,4,dot,2073,257
chain,chain_2,2,1,2.0,987,4,mermaid,3526,346
chain,chain_2,2,1,2.0,987,5,compile,378774,0
chain,chain_2,2,1,2.0,987,5,urdf,24266,1194
chain,chain_2,2,1,2.0,987,5,sdf,18865,1778
chain,chain_2,2,1,2.0,987,5,gazebo,100680,3002
chain,chain_2,2,1,2.0,987,5,mjcf,7263,668
chain,chain_2,2,1,2.0,987,5,dot,2094,257
chain,chain_2,2,1,2.0,987,5,mermaid,3316,346
chain,chain_2,2,1,2.0,987,6,compile,382010,0
chain,chain_2,2,1,2.0,987,6,urdf,24606,1194
chain,chain_2,2,1,2.0,987,6,sdf,17103,1778
chain,chain_2,2,1,2.0,987,6,gazebo,103575,3002
chain,chain_2,2,1,2.0,987,6,mjcf,7364,668
chain,chain_2,2,1,2.0,987,6,dot,2023,257
chain,chain_2,2,1,2.0,987,6,mermaid,3217,346
chain,chain_2,2,1,2.0,987,7,compile,372953,0
