family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_2,2,1,2.0,987,1,mjcf,5110,668
chain,chain_2,2,1,2.0,987,1,dot,1382,257
chain,chain_2,2,1,2.0,987,1,mermaid,2315,346
chain,chain_2,2,1,2.0,987,2,compile,254460,0
chain,chain_2,2,1,2.0,987,2,urdf,16501,1194
chain,chain_2,2,1,2.0,987,2,sdf,11522,1778
chain,chain_2,2,1,2.0,987,2,gazebo,68039,3002
chain,chain_2,2,1,2.0,987,2,mjcf,6813,668
chain,chain_2,2,1,2.0,987,2,dot,1452,257
chain,chain_2,2,1,2.0,987,2,mermaid,2214,346
chain,chain_2,2,1,2.0,987,3,compile,260481,0
chain,chain_2,2,1,2.0,987,3,urdf,16922,1194
chain,chain_2,2,1,2.0,987,3,sdf,11391,1778
chain,chain_2,2,1,2.0,987,3,gazebo,68449,3002
chain,chain_2,2,1,2.0,987,3,mjcf,6693,668
chain,chain_2,2,1,2.0,987,3,dot,1462,257
chain,chain_2,2,1,2.0,987,3,mermaid,2224,346
chain,chain_2,2,1,2.0,987,4,compile,252716,0
chain,chain_2,2,1,2.0,987,4,urdf,16291,1194
chain,chain_2,2,1,2.0,987,4,sdf,11271,1778
chain,chain_2,2,1,2.0,987,4,gazebo,67798,3002
chain,chain_2,2,1,2.0,987,4,mjcf,6653,668
chain,chain_2,2,1,2.0,987,4,dot,1432,257
chain,chain_2,2,1,2.0,987,4,mermaid,2204,346
chain,chain_2,2,1,2.0,987,5,compile,253618,0
chain,chain_2,2,1,2.0,987,5,urdf,16571,1194
chain,chain_2,2,1,2.0,987,5,sdf,11281,1778
chain,chain_2,2,1,2.0,987,5,gazebo,67297,3002
chain,chain_2,2,1,2.0,987,5,mjcf,6793,668
chain,chain_2,2,1,2.0,987,5,dot,1483,257
chain,chain_2,2,1,2.0,987,5,mermaid,2114,346
chain,chain_2,2,1,2.0,987,6,compile,261032,0
chain,chain_2,2,1,2.0,987,6,urdf,16622,1194
chain,chain_2,2,1,2.0,987,6,sdf,11292,1778
chain,chain_2,2,1,2.0,987,6,gazebo,68810,3002
chain,chain_2,2,1,2.0,987,6,mjcf,6833,668
chain,chain_2,2,1,2.0,987,6,dot,1493,257
chain,chain_2,2,1,2.0,987,6,mermaid,2244,346
chain,chain_2,2,1,2.0,987,7,compile,254810,0
chain,chain_2,2,1,2.0,987,7,urdf,16301,1194
chain,chain_2,2,1,2.0,987,7,sdf,11222,1778
chain,chain_2,2,1,2.0,987,7,gazebo,67748,3002
chain,chain_2,2,1,2.0,987,7,mjcf,6543,668
chain,chain_2,2,1,2.0,987,7,dot,1463,257
chain,chain_2,2,1,2.0,987,7,mermaid,2204,346
chain,chain_2,2,1,2.0,987,8,compile,252225,0
chain,chain_2,2,1,2.0,987,8,urdf,16341,1194
chain,chain_2,2,1,2.0,987,8,sdf,11592,1778
chain,chain_2,2,1,2.0,987,8,gazebo,79770,3002
chain,chain_2,2,1,2.0,987,8,mjcf,6933,668
chain,chain_2,2,1,2.0,987,8,dot,1523,257
chain,chain_2,2,1,2.0,987,8,mermaid,2164,346
chain,chain_2,2,1,2.0,987,9,compile,253929,0
chain,chain_2,2,1,2.0,987,9,urdf,16491,1194
chain,chain_2,2,1,2.0,987,9,sdf,11130,1778
chain,chain_2,2,1,2.0,987,9,gazebo,67918,3002
chain,chain_2,2,1,2.0,987,9,mjcf,6702,668
chain,chain_2,2,1,2.0,987,9,dot,1403,257
chain,chain_2,2,1,2.0,987,9,mermaid,2103,346
chain,chain_2,2,1,2.0,987,10,compile,254099,0
chain,chain_2,2,1,2.0,987,10,urdf,16371,1194
chain,chain_2,2,1,2.0,987,10,sdf,11271,1778
chain,chain_2,2,1,2.0,987,10,gazebo,68890,3002
chain,chain_2,2,1,2.0,987,10,mjcf,5130,668
chain,chain_2,2,1,2.0,987,10,dot,1452,257
chain,chain_2,2,1,2.0,987,10,mermaid,2114,346
chain,chain_2,2,1,2.0,987,11,compile,260330,0
chain,chain_2,2,1,2.0,987,11,urdf,16622,1194
chain,chain_2,2,1,2.0,987,11,sdf,11131,1778
chain,chain_2,2,1,2.0,987,11,gazebo,70353,3002
chain,chain_2,2,1,2.0,987,11,mjcf,5160,668
chain,chain_2,2,1,2.0,987,11,dot,1533,257
chain,chain_2,2,1,2.0,987,11,mermaid,2194,346
chain,chain_2,2,1,2.0,987,12,compile,253628,0
chain,chain_2,2,1,2.0,987,12,urdf,16371,1194
chain,chain_2,2,1,2.0,987,12,sdf,11141,1778
chain,chain_2,2,1,2.0,987,12,gazebo,69150,3002
chain,chain_2,2,1,2.0,987,12,mjcf,5070,668
chain,chain_2,2,1,2.0,987,12,dot,1463,257
chain,chain_2,2,1,2.0,987,12,mermaid,2225,346
chain,chain_2,2,1,2.0,987,13,compile,254159,0
chain,chain_2,2,1,2.0,987,13,urdf,16341,1194
